0,2016-11-06,1,2016-11-06 rev. 001,11/09/2016 12:17:50,11/15/2016 18:00:40,Symantec Endpoint Protection,Windows Server 2003 family Standard Edition,,12.1.7004.6500,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,07/30/2015 16:29:34,Enabled,11/15/2016 18:00:40,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:03,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,sp-5500-mhti-01,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 04:15:05,4,English,34723 MB,1023 MB,sp-5500-mhit-01,Service Pack 2,x86 Family 15 Model 4 Stepping 1,3200,HP     - 2 Default System BIOS,None,55.201.4.59,55.201.30.120,10.185.24.128,55.201.28.128,55.201.4.251,0.0.0.0,0.0.0.0,0.0.0.0,00-12-79-d3-ba-81,00-10-18-10-46-97,00-12-79-d3-ba-80,00-12-79-d3-ba-80,10.185.10.93,10.185.10.92,0.0.0.0,0.0.0.0,0.0.0.0,3B6C76D502C06020D297FC339285D50D,54 MB,8903 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,kevadmin,,Install successful.,35303733-3639-4247-3835-313639335345
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:00:40,Symantec Endpoint Protection,Windows Server 2003 family Enterprise Edition,,12.1.5337.5000,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,09/15/2015 08:06:39,Enabled,11/15/2016 18:00:40,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:01,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,sp-5514-appl-09,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 04:56:13,2,English,69451 MB,2047 MB,,Service Pack 2,x86 Family 15 Model 4 Stepping 10,3000,HP     - 2 Default System BIOS,None,10.185.17.156,0.0.0.0,0.0.0.0,0.0.0.0,10.185.17.190,0.0.0.0,0.0.0.0,0.0.0.0,00-17-a4-8d-8f-86,,,,10.185.10.93,10.185.10.92,10.185.10.92,10.185.10.93,0.0.0.0,DFF7F986B294E235E112D02739BA53A9,633 MB,34605 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,SVC-5514-IAS,,Install successful.,30303734-3336-4247-3836-323643424854
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:00:40,Symantec Endpoint Protection,Windows Server 2008 R2 Standard Edition,,12.1.5337.5000,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,03/13/2015 11:22:27,Enabled,11/15/2016 18:00:40,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:01,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,SP-5500-PROB-02,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:15:41,4,English,51097 MB,4095 MB,,Service Pack 1,Intel64 Family 6 Model 44 Stepping 2,2933,INTEL  - 6040000 PhoenixBIOS 4.0 Release 6.0,None,10.185.221.197,0.0.0.0,0.0.0.0,0.0.0.0,10.185.221.129,0.0.0.0,0.0.0.0,0.0.0.0,00-0c-29-92-27-a3,,,,10.185.10.93,10.185.10.92,10.185.10.92,10.185.10.93,0.0.0.0,3D8E024C81C02522ACFED4DD5894F61A,2976 MB,33630 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,GomzinRS,,Install successful.,1D1D4D56-F0AB-A9DA-A65D-DB5C539227A3
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:00:23,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.5337.5000,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,01/29/2016 15:41:25,Enabled,11/15/2016 18:00:23,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:01,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,SP-5500-PRMG-01,hq.szb.sbrf.ru,LocalComputer,11/15/2016 04:29:28,8,English,102296 MB,12287 MB,,Service Pack 1,Intel64 Family 6 Model 26 Stepping 5,2400,INTEL  - 6040000 PhoenixBIOS 4.0 Release 6.0,None,10.185.10.243,0.0.0.0,0.0.0.0,0.0.0.0,10.185.10.251,0.0.0.0,0.0.0.0,0.0.0.0,00-50-56-a3-19-22,,,,10.185.10.93,10.185.10.92,0.0.0.0,0.0.0.0,0.0.0.0,2B3AE7885C6A8E1B3DA1579036C68352,743 MB,59969 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,Administrator,,Install successful.,E7EF4D56-B2ED-D51C-1ED7-512CB448CBAB
0,2016-11-06,1,2016-11-06 rev. 001,11/09/2016 12:17:50,11/15/2016 18:00:23,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.7004.6500,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,08/08/2013 07:43:23,Enabled,11/15/2016 18:00:23,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:03,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,sp-5500-aspk-01,hq.szb.sbrf.ru,CA.SBRF.RU,11/15/2016 03:03:58,18,English,307097 MB,32767 MB,,Service Pack 1,AMD64 Family 21 Model 1 Stepping 2,2593,VRTUAL - 5001223 BIOS Date: 05/23/12 17:15:53  Ver: 09.00.06,None,10.185.10.74,0.0.0.0,0.0.0.0,0.0.0.0,10.185.10.251,0.0.0.0,0.0.0.0,0.0.0.0,00-15-5d-3c-7d-13,,,,10.185.10.93,10.185.10.92,10.185.10.93,10.185.10.92,0.0.0.0,FBA2803571AC7337268CCE85216B7C32,8911 MB,40062 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,Shibin-AA,,Install successful.,86CB1D7B-1689-4351-A2E7-540DBF643CE4
0,2016-11-06,1,2016-11-06 rev. 001,11/09/2016 12:17:50,11/15/2016 18:00:23,Symantec Endpoint Protection,Windows Server 2012 R2 Standard Edition,,12.1.7004.6500,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,02/24/2016 17:29:09,Enabled,11/15/2016 18:00:23,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:02,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Enabled,12,1,No,,SP-5500-UCEG-02,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:40:27,2,English,61087 MB,4095 MB,,,Intel64 Family 6 Model 29 Stepping 1,2665,INTEL  - 6040000 PhoenixBIOS 4.0 Release 6.0,None,10.185.222.210,10.185.221.20,10.185.221.21,10.185.221.22,0.0.0.0,10.185.221.30,10.185.221.30,10.185.221.30,00-50-56-81-1c-82,00-50-56-81-1c-83,00-50-56-81-1c-83,00-50-56-81-1c-83,10.185.10.92,10.185.10.93,0.0.0.0,0.0.0.0,0.0.0.0,5919B72E2D20123498D6E2DE52E1F608,2311 MB,39862 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,VPak2,,Install successful.,06A40142-D99E-F5C9-1E73-961181002EB1
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:00:23,Symantec Endpoint Protection,Windows Server 2012 R2 Standard Edition,,12.1.5337.5000,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,06/28/2016 12:14:11,Enabled,11/15/2016 18:00:23,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:02,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Enabled,12,1,No,,SP-5500-ITDP-01,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 04:29:29,4,English,61087 MB,16383 MB,,,Intel64 Family 6 Model 26 Stepping 5,2400,INTEL  - 6040000 PhoenixBIOS 4.0 Release 6.0,None,10.185.10.76,0.0.0.0,0.0.0.0,0.0.0.0,10.185.10.251,0.0.0.0,0.0.0.0,0.0.0.0,00-50-56-9c-76-2b,,,,10.185.10.92,10.185.10.93,0.0.0.0,0.0.0.0,0.0.0.0,7371118E80B7A1F4ED1FE90A6D6360C7,13806 MB,37910 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,VPak2,,Install successful.,F32A1C42-4B83-6FE1-6140-FC3560028A44
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:00:23,Symantec Endpoint Protection,Windows Server 2008 Standard Edition,,12.1.7004.6500,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,12/16/2015 15:34:55,Enabled,11/15/2016 18:00:23,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:04,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,sp-5500-sgtr-03,hq.szb.sbrf.ru,LocalComputer,11/15/2016 04:34:11,4,English,40957 MB,2046 MB,,Service Pack 2,x86 Family 6 Model 15 Stepping 1,2667,INTEL  - 6040000 PhoenixBIOS 4.0 Release 6.0,None,10.185.222.3,0.0.0.0,0.0.0.0,0.0.0.0,10.185.222.251,0.0.0.0,0.0.0.0,0.0.0.0,00-50-56-88-da-11,,,,10.185.10.92,10.185.10.93,0.0.0.0,0.0.0.0,0.0.0.0,0C3706DAFA4B1D1D52437E4265C51DE2,1049 MB,21110 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,Power,,Install successful.,4C5A0842-4F3B-60C6-5688-3D53C234F252
0,2016-11-13,1,2016-11-13 rev. 001,11/15/2016 14:26:35,11/15/2016 18:00:23,Symantec Endpoint Protection,Windows Server 2012 R2 Datacenter Edition,,12.1.7004.6500,12.1.7004,1AB6-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,08/20/2013 14:18:16,Enabled,11/15/2016 18:00:23,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/09/2016 02:00:02,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Enabled,12,1,No,,sp-5500-test-01,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 16:51:48,2,English,129695 MB,8191 MB,,,AMD64 Family 21 Model 1 Stepping 2,2594,VRTUAL - 5001223 BIOS Date: 05/23/12 17:15:53  Ver: 09.00.06,None,10.185.3.237,0.0.0.0,0.0.0.0,0.0.0.0,10.185.3.251,0.0.0.0,0.0.0.0,0.0.0.0,00-15-5d-2a-99-17,,,,10.185.10.93,10.185.10.92,10.185.10.93,10.185.10.92,0.0.0.0,0CB63916F520CC08C73291CB3000B43A,462 MB,116682 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Liveupdate Test,NWSBRF,azAdmin,,Cannot deploy. Client version is the same or later than the specified package.,F01614C2-F2C1-4DF2-BAC7-A1E3F3D45B7F
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:00:23,Symantec Endpoint Protection,Windows Server 2003 family Enterprise Edition,,12.1.5337.5000,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,08/04/2015 13:17:51,Enabled,11/15/2016 18:00:23,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:03,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,sp-5512-dbhs-02,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:12:12,4,English,34723 MB,3583 MB,,Service Pack 2,x86 Family 15 Model 3 Stepping 4,3200,HP     - 2 Default System BIOS,None,10.185.4.227,0.0.0.0,0.0.0.0,0.0.0.0,10.185.7.251,0.0.0.0,0.0.0.0,0.0.0.0,00-11-85-e7-41-a5,,,,10.185.10.93,10.185.10.92,0.0.0.0,0.0.0.0,0.0.0.0,32249A2DF6D660481A81991A52EA92C8,2731 MB,25622 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,SevboMA,,Install successful.,35303733-3639-4247-3834-343530363948
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:00:23,Symantec Endpoint Protection,Windows Server 2003 family Standard Edition,,12.1.5337.5000,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,12/10/2015 11:53:02,Enabled,11/15/2016 18:00:23,SEP-12,,,,,,,,,,,Enabled,No,(Severity 0) Viral,11/11/2016 22:01:02,12/19/2015 10:25:31,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,DREAM,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:59:28,2,English,74998 MB,1021 MB,,Service Pack 2,x86 Family 15 Model 6 Stepping 2,2992,INTEL  - 49b Default System BIOS,None,55.202.1.3,0.0.0.0,0.0.0.0,0.0.0.0,55.202.1.61,0.0.0.0,0.0.0.0,0.0.0.0,00-13-20-d6-63-31,,,,10.185.10.93,10.185.10.92,10.185.10.93,10.185.10.92,0.0.0.0,DE58103377D5905B4942E18957068F83,492 MB,48948 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,polyakovay,,Install successful.,992612A1-485D-DA11-8178-00E01884FCE4
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:00:23,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.3001.165,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,09/30/2013 23:00:18,Enabled,11/15/2016 18:00:23,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:05,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,SP-5500-TMOS-01,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:45:15,4,English,40857 MB,4095 MB,,Service Pack 1,Intel64 Family 6 Model 44 Stepping 2,2933,INTEL  - 6040000 PhoenixBIOS 4.0 Release 6.0,None,10.185.218.236,0.0.0.0,0.0.0.0,0.0.0.0,10.185.218.251,0.0.0.0,0.0.0.0,0.0.0.0,00-50-56-87-01-34,,,,10.185.10.93,10.185.10.92,0.0.0.0,0.0.0.0,0.0.0.0,9F9575551A32F3BA2CB5138737B012D6,1657 MB,9539 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,KlimenkoAV,,Install successful.,
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:00:23,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.5337.5000,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,08/25/2016 10:34:52,Enabled,11/15/2016 18:00:23,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:01,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,SP-5500-KMON-01,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:29:19,4,English,51097 MB,4095 MB,,Service Pack 1,Intel64 Family 6 Model 44 Stepping 2,2933,INTEL  - 6040000 PhoenixBIOS 4.0 Release 6.0,None,55.201.31.90,0.0.0.0,0.0.0.0,0.0.0.0,55.201.31.251,0.0.0.0,0.0.0.0,0.0.0.0,00-50-56-95-37-24,,,,10.185.10.93,10.185.10.92,0.0.0.0,0.0.0.0,0.0.0.0,8E71FD382A8B7DF7EE7D6A7DD9605991,1588 MB,17366 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,MartynihinSG,,Install successful.,5D901542-FDFE-3CE3-57EC-9BE640DC0C11
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:00:23,Symantec Endpoint Protection,Windows Server 2008 R2 Standard Edition,,12.1.5337.5000,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,06/01/2015 09:36:36,Enabled,11/15/2016 18:00:23,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:04,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,SP-5500-SETL-02,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 04:59:36,4,English,69870 MB,4085 MB,,Service Pack 1,Intel64 Family 6 Model 26 Stepping 5,2132,HP     - 2 Default System BIOS,None,10.185.10.142,0.0.0.0,0.0.0.0,0.0.0.0,10.185.10.251,0.0.0.0,0.0.0.0,0.0.0.0,b4-99-ba-b2-ac-02,,,,10.185.10.92,10.185.10.93,0.0.0.0,0.0.0.0,0.0.0.0,017F8C2027E281179752553005838A41,2547 MB,43738 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,vpAdmin2,,Install successful.,39333835-3836-5A43-3231-313630345251
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:00:23,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.5337.5000,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,10/15/2016 08:07:51,Enabled,11/15/2016 18:00:23,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:02,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,Yes,The Installer component has a task to complete from install.;The Installer component has a task to complete from install.,SP-5500-PRJ-01,hq.szb.sbrf.ru,sbcorp.ub.sbrf.ru,11/15/2016 04:25:24,2,English,102296 MB,4095 MB,,Service Pack 1,Intel64 Family 6 Model 44 Stepping 2,2933,INTEL  - 6040000 PhoenixBIOS 4.0 Release 6.0,None,10.185.221.150,0.0.0.0,0.0.0.0,0.0.0.0,10.185.221.129,0.0.0.0,0.0.0.0,0.0.0.0,00-50-56-95-37-28,,,,10.185.10.93,10.185.10.92,0.0.0.0,0.0.0.0,0.0.0.0,2EA008FF5616AF3C52D6D0D0FE16E754,2984 MB,76689 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,admin_kda,,Files copied.,A7601542-5FEA-B751-F0D2-45E400CEBA8E
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:00:23,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.5337.5000,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,08/07/2015 22:33:14,Enabled,11/15/2016 18:00:23,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:04,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,P4308629SMSS001,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:22:53,10,English,61437 MB,8191 MB,,Service Pack 1,Intel64 Family 6 Model 45 Stepping 7,2299,VRTUAL - 3000919 BIOS Date: 03/19/09 22:51:32  Ver: 09.00.04,None,10.173.22.151,0.0.0.0,0.0.0.0,0.0.0.0,10.173.16.251,0.0.0.0,0.0.0.0,0.0.0.0,00-15-5d-16-96-00,,,,10.185.10.106,10.185.10.105,10.185.10.92,10.185.10.93,0.0.0.0,6FEC1B35B43E41D60A658C3742E4D47D,3609 MB,27913 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,azAdmin,,Install successful.,4ADE958C-D95F-425A-843D-20302566D728
172180,2016-01-19,4,2016-01-19 rev. 004,01/19/2016 22:56:30,11/15/2016 18:00:03,Symantec Endpoint Protection,Windows Server 2003 family Standard Edition,,12.1.3001.165,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,08/03/2015 14:07:53,Enabled,11/15/2016 18:00:03,SEP-12,,,,,,,,,,,Enabled,No,No detections,01/20/2016 10:01:00,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,sp-5500-voice-2,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 01:38:42,2,English,238456 MB,2047 MB,,Service Pack 2,x86 Family 6 Model 23 Stepping 10,2992,100308 - 20081003 BIOS Date: 10/03/08 10:56:16 Ver: 08.00.15,None,192.168.15.2,0.0.0.0,0.0.0.0,0.0.0.0,192.168.15.3,0.0.0.0,0.0.0.0,0.0.0.0,00-21-85-57-0a-09,,,,10.185.10.93,10.185.10.92,10.185.10.92,10.185.10.93,0.0.0.0,110C35FA71076765398396D50F7C5725,982 MB,219127 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,azAdmin,,Install successful.,
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:00:03,Symantec Endpoint Protection,Windows Server 2012 R2 Standard Edition,,12.1.5337.5000,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,08/05/2015 12:59:01,Enabled,11/15/2016 18:00:03,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/12/2016 09:01:03,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Enabled,12,1,No,,sp-5500-xapp-01,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 15:16:09,4,English,50847 MB,4091 MB,,,Intel64 Family 6 Model 26 Stepping 5,2531,Xen - 0 Revision: 1.221,None,10.185.21.78,0.0.0.0,0.0.0.0,0.0.0.0,10.185.21.251,0.0.0.0,0.0.0.0,0.0.0.0,d2-10-a1-1c-89-f4,,,,10.185.10.93,10.185.10.92,0.0.0.0,0.0.0.0,0.0.0.0,14E6308D3B0E7E8043658771BF546740,2310 MB,36092 MB,480,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,chernyshevmg,,Install successful.,C2CE78F2-D041-EBE5-2FE8-04AED27A2C48
0,2016-11-06,1,2016-11-06 rev. 001,11/09/2016 12:17:50,11/15/2016 18:00:03,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.7004.6500,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,11/11/2016 17:41:09,Enabled,11/15/2016 18:00:03,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:01,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,SP-5500-WFE-14,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:49:22,8,English,51097 MB,8191 MB,,Service Pack 1,Intel64 Family 6 Model 26 Stepping 5,2400,INTEL  - 6040000 PhoenixBIOS 4.0 Release 6.0,None,10.185.21.122,0.0.0.0,0.0.0.0,0.0.0.0,10.185.21.251,0.0.0.0,0.0.0.0,0.0.0.0,00-50-56-95-6b-c3,,,,10.185.10.93,10.185.10.92,0.0.0.0,0.0.0.0,0.0.0.0,06F7A82ECE43C143FF0F4A3ABC1D868A,5755 MB,16172 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,svc-5500-spoint,,Install successful.,14721542-8AD1-832B-75C5-CDAD6C8A7CDD
181669,2016-11-09,22,2016-11-09 rev. 022,11/10/2016 09:31:39,11/15/2016 18:00:03,Symantec Endpoint Protection,Windows Server 2008 R2 Enterprise Edition,,12.1.5337.5000,12.1.7004,8DAB-10/25/2016 21:00:38 855,,,,Disabled,Check is disabled,Host Integrity check is disabled.  Host Integrity policy has been disabled by the administrator.,08/06/2015 13:06:49,Enabled,11/15/2016 18:00:03,SEP-12,,,,,,,,,,,Enabled,No,No detections,11/11/2016 22:01:02,Never,Yes,Enabled,Enabled - Basic protection,Not installed,Enabled,Not installed,Not installed,Not installed,Not installed,12,1,No,,sp-5500-spsvc,hq.szb.sbrf.ru,HQ.SZB.SBRF.RU,11/15/2016 03:49:05,4,English,40857 MB,6143 MB,,Service Pack 1,Intel64 Family 6 Model 44 Stepping 2,2933,INTEL  - 6040000 PhoenixBIOS 4.0 Release 6.0,None,10.185.218.48,0.0.0.0,0.0.0.0,0.0.0.0,10.185.218.251,0.0.0.0,0.0.0.0,0.0.0.0,00-50-56-87-00-e9,,,,10.185.10.93,10.185.10.92,0.0.0.0,0.0.0.0,0.0.0.0,1F480BA9E24595A865B4579F73EB4A7A,2929 MB,4061 MB,-180,Not installed,sp-5500-smtc-02,Моя компания\Servers 2012,NWSBRF,KuznetsovDL,,Install successful.,AFC40742-BCE7-4EC3-A883-55B622F3CA5B
